Date Time,Temp,WindSpeed,WindDirec,Rain,Pressure,Luminosity,Humidity
2019-12-09 05:43:00,27.8,31,79,6.6,81145,0.5,86
2019-12-01 12:21:00,28.3,0,197,3.3,94614,2.5,70
2019-12-08 01:40:00,20.9,64,348,8.6,80409,4.2,71
2019-12-09 22:51:00,23.1,33,190,4.2,83656,2.9,77
2019-12-09 05:26:00,27.3,16,117,1.2,80931,2.8,77
2019-12-07 16:56:00,28.8,7,355,5.2,86567,2.3,84
2019-12-09 20:48:00,19.3,14,252,11.6,85069,4.9,84
2019-12-04 02:11:00,20.5,35,262,2.9,107818,3.2,79
2019-12-02 21:06:00,29.2,19,316,1.7,111289,0.1,76
2019-12-12 05:23:00,24.5,57,114,19.2,88524,2,90
2019-12-08 13:44:00,20.9,60,27,14.6,83587,0.9,83
2019-12-12 15:59:00,30,8,354,16.3,89273,1.3,82
2019-12-03 08:42:00,29.2,33,272,10,114932,1.3,76
2019-12-12 22:45:00,25.8,8,307,1.3,87793,3.3,77
2019-12-10 18:57:00,29.5,23,297,2,97555,1,77
2019-12-06 02:02:00,22.7,21,130,14.5,81270,0.1,94
2019-11-29 22:28:00,23.2,36,69,10.1,96056,4.3,80
2019-12-07 12:24:00,29.2,42,106,2.2,80950,2.7,78
2019-12-08 08:57:00,28.2,31,264,3.8,80695,2.3,63
2019-12-09 17:49:00,28.8,31,268,7.7,86005,3.1,70
2019-12-05 19:41:00,20.5,21,252,5.4,83428,0.7,72
2019-11-30 11:58:00,29.3,16,219,11.9,93341,1.2,80
2019-12-02 22:50:00,27.9,17,172,13,114805,0.8,88
2019-12-13 03:13:00,26.8,36,215,8.7,88164,3,74
2019-12-09 16:23:00,21,25,259,16,85781,1.2,84
2019-12-10 23:45:00,22.1,69,23,0.5,93081,3.5,71
2019-11-30 22:32:00,23.8,28,22,9.5,85406,3.7,83
2019-12-03 19:05:00,27.2,6,40,0.9,110091,2,65
2019-12-11 07:31:00,22.3,32,22,13.1,87290,1,81
2019-12-02 02:41:00,22.8,30,1,17.3,98169,1.4,91
2019-12-09 21:54:00,20.7,26,14,17.5,85503,2.7,84
2019-12-07 04:42:00,25,14,193,3.6,80785,1.1,68
2019-12-12 11:56:00,24.9,28,292,11.3,94175,1.2,98
2019-12-12 00:33:00,22.5,40,218,16.9,83688,2.4,83
2019-12-01 23:55:00,23.1,55,103,10.5,95248,4.8,81
2019-12-05 03:53:00,26.5,54,244,16.1,92143,0.9,93
2019-12-13 17:16:00,28.8,13,74,8.7,94599,1.3,90
2019-12-10 07:56:00,20.8,54,145,19,92092,1,90
2019-12-08 18:17:00,21.3,55,143,19.9,85993,1.2,94
2019-12-04 23:58:00,27.9,36,92,12.4,94115,0.3,87
2019-12-03 07:03:00,29.5,32,350,8.8,113301,1.2,80
2019-12-09 12:46:00,25.6,43,319,10.9,82714,0.9,82
2019-12-08 18:05:00,21.1,57,304,10.2,84167,1.4,85
2019-12-10 07:46:00,21.1,38,236,16.8,91782,1.5,89
2019-12-05 04:38:00,25.5,59,37,9,95868,4.9,71
2019-12-11 22:11:00,27.2,12,299,11.7,81907,3.1,84
2019-12-04 05:18:00,26.1,27,184,3,103409,4.5,78
2019-12-01 06:47:00,29,48,83,7.1,87144,1.3,70
2019-12-03 12:35:00,21.4,32,54,16.7,111959,1.1,87
2019-12-07 05:22:00,28.2,57,355,4.6,82579,3.5,79
2019-12-13 02:36:00,27.2,30,303,4.7,85818,3.4,76
2019-12-05 11:38:00,29.4,54,123,1.1,83376,4.5,71
2019-12-08 11:02:00,24.6,20,71,12.7,81779,0.9,88
2019-12-08 01:31:00,21.8,59,292,5.6,80651,2.7,74
2019-12-05 15:50:00,21.9,52,221,11.1,85228,1.1,88
2019-12-10 15:14:00,29,61,350,5.1,93592,1.7,70
2019-12-07 16:06:00,29.3,3,68,12.6,87134,0.9,96
2019-12-05 09:03:00,22.7,32,268,18.7,85120,1.5,95
2019-12-13 02:09:00,25.2,30,108,4,86163,1.5,66
2019-12-05 12:27:00,20.2,23,64,15.6,84528,0.7,91
2019-12-05 05:43:00,22.5,49,344,3.3,92607,0.7,70
2019-12-11 01:39:00,22.4,49,185,12.3,92790,3.8,91
2019-12-10 00:09:00,20.7,31,205,14.4,89097,0.5,84
2019-12-08 15:06:00,28.1,46,73,7.4,81680,1.8,76
2019-12-09 14:51:00,28.5,10,215,4.5,80186,4.4,75
2019-12-01 03:05:00,21.1,6,204,4.4,90113,1.9,70
2019-12-10 09:59:00,22.3,60,134,16.3,91580,1,84
2019-12-07 12:49:00,29.1,43,317,6.8,80919,4.2,72
2019-11-30 06:20:00,29.9,40,244,8.8,94780,0.8,89
2019-12-09 16:14:00,28,35,53,9.8,83750,1.5,71
2019-12-01 18:41:00,28,10,334,11,94306,1.3,99
2019-11-29 13:35:00,29,14,151,13.8,95549,0.7,86
2019-12-13 10:45:00,22.6,48,69,15.1,88566,1.4,92
2019-12-04 22:41:00,21.4,29,71,2.8,91565,3.3,63
2019-12-13 05:51:00,22.2,14,117,8.7,91268,2.1,76
2019-12-07 11:34:00,29.6,17,45,3,81466,1.3,73
2019-11-30 04:56:00,29.1,45,287,13.1,92716,2,87
2019-12-06 14:22:00,28.3,25,345,8.9,81661,1.2,71
2019-12-03 04:14:00,23.9,11,150,4.8,116965,1.7,78
2019-12-11 03:58:00,19.8,16,49,16.1,85663,0.2,91
2019-12-11 20:14:00,25,16,214,12.3,86688,1.2,89
2019-11-29 11:12:00,29.3,38,109,3.3,93329,2.3,65
2019-12-03 03:36:00,22.7,12,320,2.7,119384,3.1,74
2019-12-09 20:42:00,21.4,12,42,11.2,85886,3.6,88
2019-12-11 14:00:00,21.5,31,131,18.9,81033,1.4,81
2019-12-02 19:20:00,20.9,18,65,9.6,111218,0.5,78
2019-11-29 15:58:00,20.3,27,93,18.3,98768,1.3,92
2019-12-05 07:01:00,28.4,52,146,6.3,88655,4.2,78
2019-12-01 12:04:00,29,10,0,6,93154,2.5,80
2019-12-13 09:19:00,20.3,60,134,15.4,88544,1.2,89
2019-12-09 00:56:00,24.1,18,344,10.1,82206,3.3,80
2019-12-07 16:32:00,28.5,43,158,8.2,87112,1.1,90
2019-12-08 04:00:00,24.8,55,233,7,81910,0.2,81
2019-12-05 06:49:00,29,44,303,8.5,88923,0.8,73
2019-12-13 17:29:00,29.3,25,335,2.9,95590,0.8,79
2019-12-05 00:44:00,19.4,14,13,4.7,96878,3.9,77
2019-11-29 15:31:00,21.3,35,216,17.2,97703,0.8,81
2019-12-12 06:09:00,20.5,46,152,15.2,89935,1.1,82
2019-12-08 00:17:00,28.3,56,179,2.8,80497,1.1,62
2019-12-07 02:28:00,27.5,43,178,4,82997,0.9,67
2019-12-01 11:19:00,25,53,161,11,90692,1,80
2019-12-02 06:46:00,23.3,33,126,19.8,98331,0.7,87
2019-12-04 20:31:00,23,9,220,12.2,92410,1.6,88
2019-12-11 00:38:00,22,56,339,5.9,91738,1.6,73
2019-12-03 00:35:00,19,45,243,10.1,118091,4.3,92
2019-12-02 16:58:00,28.8,44,258,9.3,111832,1,87
2019-12-02 19:05:00,22,12,192,14.1,110070,1.1,90
2019-12-10 20:36:00,24.2,55,42,10.7,88884,4.5,82
2019-12-06 21:38:00,22,64,65,13.1,89793,1.2,80
2019-12-13 02:46:00,29.8,47,262,4.6,86935,1.6,78
2019-11-29 18:21:00,21.9,43,270,14.3,95611,1.2,83
2019-12-01 03:24:00,21.7,38,242,16.1,87306,2.8,84
2019-12-11 21:48:00,25,20,124,9.4,82566,1.6,85
2019-12-05 13:11:00,29.9,34,236,8.7,85101,1,78
2019-12-11 22:41:00,19.8,65,187,9.3,80966,4.6,78
2019-12-02 05:38:00,22.3,69,183,15.6,100331,1.4,92
2019-12-12 01:03:00,24.2,61,226,1.6,81225,3.8,74
2019-12-12 23:34:00,19.8,17,345,3.3,87990,2.8,75
2019-11-30 15:54:00,29.1,30,149,3.1,92823,3.3,79
2019-12-13 11:27:00,28.3,50,40,10,89074,1.3,85
2019-12-10 17:08:00,29.7,11,90,11.8,95014,1,83
2019-12-07 18:23:00,29,61,28,3,83097,3.8,69
2019-12-11 03:13:00,20.9,31,25,7.3,87667,3.3,80
2019-12-12 21:11:00,28.8,52,203,13.9,89427,2.6,88
2019-12-03 00:17:00,20.4,67,179,6.2,118637,0.1,72
2019-12-02 13:45:00,29.6,58,246,4.9,104385,1.9,78
2019-12-05 09:38:00,22.6,58,53,14.2,87127,0.8,94
2019-12-12 14:18:00,29.6,7,217,5.9,91162,4.3,85
2019-12-06 10:49:00,29.9,57,50,5.2,82171,4.4,81
2019-12-04 19:25:00,24.8,24,211,16.3,90705,3.9,90
2019-12-02 00:01:00,26.1,58,199,8.4,95054,2.3,76
2019-11-29 15:05:00,20.5,62,280,13.3,96562,0.7,89
2019-11-29 18:29:00,24.1,36,80,14.7,95538,1.1,86
2019-12-08 10:35:00,29.3,46,103,4.2,85062,2.2,66
2019-11-29 14:48:00,20.3,67,112,17.6,96849,1.1,92
2019-12-07 00:50:00,22,56,240,10,83530,0.3,76
2019-12-08 04:23:00,21,44,114,11.4,80873,1,81
2019-12-12 22:19:00,20.4,23,80,4,89312,2.4,56
2019-12-07 00:15:00,20.5,28,286,11.2,83334,4.2,87
2019-12-10 02:39:00,22.9,4,54,10.8,86752,0.7,82
2019-12-02 02:58:00,28,68,241,18.8,100962,4.2,80
2019-12-04 04:23:00,28.8,57,222,3.9,101761,3.9,76
2019-12-07 22:52:00,27.4,34,94,18.9,81873,1.9,89
2019-12-10 20:59:00,26.1,48,145,15,88312,0.7,95
2019-12-05 09:40:00,20.9,57,283,11.1,87021,1.1,94
2019-12-10 15:58:00,22.9,31,249,14.2,94743,1.4,84
2019-12-08 07:27:00,29,21,102,4.9,80995,2.7,66
2019-12-04 10:02:00,29.2,58,290,5.7,97264,3.7,83
2019-12-03 17:02:00,22.3,54,62,12.1,109417,1.2,85
2019-11-30 13:07:00,28,57,121,4.6,96788,4.9,77
2019-12-02 05:17:00,25.3,32,242,15.5,101666,1,87
2019-12-11 06:16:00,28.8,40,314,2.4,85723,2.7,79
2019-12-13 06:26:00,28.4,66,352,9.4,91536,0.9,79
2019-12-02 03:58:00,24.5,63,61,13.4,103887,4.7,80
2019-12-13 02:35:00,25.7,24,84,6.7,85912,1,78
2019-12-12 01:11:00,25.7,48,257,2.5,81180,4.3,62
2019-12-09 18:26:00,28.1,29,57,5.1,88489,1,74
2019-12-13 15:18:00,20.6,40,74,17.1,92547,0.7,89
2019-12-08 11:58:00,29.4,63,164,7.5,81262,4.6,73
2019-12-05 00:54:00,21.1,12,147,5,95969,1.6,56
2019-12-07 08:44:00,21.4,40,62,18.3,84765,0.8,83
2019-11-30 10:17:00,22.2,54,339,16,95610,1.2,90
2019-12-13 19:32:00,25.9,36,131,15.6,91291,0.4,85
2019-12-08 20:56:00,18.6,17,192,10.9,83383,3.4,82
2019-12-06 13:46:00,28.6,15,169,8.7,85680,0.8,73
2019-12-01 22:00:00,25.8,61,194,4.9,93801,3.8,68
2019-12-10 10:58:00,28.1,19,279,16.1,95111,0.8,81
2019-11-30 00:30:00,29.5,38,49,13,95033,3,91
2019-12-06 09:49:00,29.3,67,48,3.9,81034,2,75
2019-12-11 05:29:00,19.8,33,21,15.5,85464,1.9,96
2019-12-08 06:26:00,23.9,55,82,12.6,80803,0.7,84
2019-12-01 11:31:00,22.3,44,67,16.1,91361,1,84
2019-12-01 10:16:00,26.9,39,14,11.7,92863,1.4,82
2019-11-29 14:33:00,28,47,158,9.5,96834,1.2,70
2019-12-02 06:08:00,28.5,35,175,8.5,100158,1.2,81
2019-12-04 05:12:00,24,33,75,9.7,103800,0.8,83
2019-12-06 13:35:00,29.1,9,106,3.3,87175,4,75
2019-12-05 14:58:00,29.8,66,140,9.1,83261,0.9,76
2019-12-04 22:20:00,18.2,54,202,5,93733,1.8,84
2019-12-02 00:00:00,25.6,56,353,7.7,95483,0.6,76
2019-12-04 14:51:00,28.4,22,294,7.2,99055,1.2,85
2019-12-06 19:28:00,27.8,43,179,14.3,90637,0.9,85
2019-12-13 19:22:00,25.1,29,343,16.8,90184,1,95
2019-12-12 00:51:00,29.2,50,312,0.8,83074,3.3,62
2019-12-13 07:28:00,28.8,61,281,5.6,95184,2.4,70
2019-12-06 07:19:00,22,32,228,15.7,84241,1,85
2019-12-05 23:14:00,22.2,65,335,16.3,80997,1.2,83
2019-12-04 07:54:00,29,30,199,1.5,98336,2.2,58
2019-12-01 09:12:00,21.3,21,232,16.1,89985,1.3,88
2019-12-09 09:07:00,24,37,74,10.7,83936,1.5,94
2019-12-02 09:16:00,28.7,38,171,9,103054,0.8,77
2019-12-04 23:34:00,27.7,62,347,12.2,92711,0.8,99
2019-12-08 06:27:00,23.3,47,271,10.6,81158,0.8,84
2019-12-12 09:31:00,29.2,68,298,4.4,92634,1.5,79
2019-12-02 01:08:00,21.2,14,234,13.6,94206,1.9,94
2019-12-04 21:20:00,18,2,93,13.7,89939,0.5,89
2019-12-04 23:27:00,19.4,57,205,12.9,92454,3,87
2019-12-06 20:36:00,24,61,157,17.1,88947,3.3,99
2019-12-08 06:47:00,29.8,32,86,7.1,81933,4.1,79
2019-11-29 15:56:00,28,19,29,16.8,99527,1.1,87
2019-12-11 15:00:00,29.7,3,156,1.7,82052,4.2,74
2019-11-30 20:44:00,27.1,58,115,18.4,81579,0.4,93
2019-11-29 18:57:00,24.8,22,254,18.8,95424,0.8,90
2019-12-10 13:38:00,23,47,228,11,87750,1.2,80
2019-12-13 11:05:00,20.5,51,101,14.8,87179,0.8,88
2019-12-02 18:24:00,21.5,30,115,18,109912,0.9,96
2019-12-13 05:16:00,27.9,28,274,7.2,92251,2.9,70
2019-12-09 17:07:00,29.6,28,253,9.3,87535,1,77
2019-12-08 05:41:00,25.1,41,190,6.5,81721,2.2,95
2019-11-29 13:36:00,28.9,9,353,12.4,95552,1.3,81
2019-11-29 13:49:00,21.9,21,167,11.5,95546,1.4,94
2019-12-01 10:05:00,29.9,46,346,3.7,93199,2.7,77
2019-12-08 00:35:00,25.5,63,27,2.2,80843,4.3,63
2019-12-12 05:03:00,19.2,23,191,19.1,87876,4.5,90
2019-12-03 20:54:00,25.9,59,140,2.8,104746,3.6,66
2019-12-01 21:25:00,24.8,34,103,2.5,94535,0.9,64
2019-12-03 00:08:00,20.4,64,159,1.4,117915,1,59
2019-12-01 18:02:00,23.2,40,181,17.7,93730,1.4,98
2019-12-01 21:22:00,24.4,27,43,5.5,95122,3.9,75
2019-11-30 12:49:00,28.5,64,304,3.7,96131,2.3,58
2019-12-03 13:17:00,30,11,47,7.8,109918,2.6,80
2019-12-07 12:45:00,29.1,38,191,7.9,80804,1.5,90
2019-11-30 15:34:00,28.1,10,167,3.2,92686,3,65
2019-12-10 10:05:00,20.1,52,294,18.3,91456,1,85
2019-12-12 11:55:00,23,24,335,13,93684,1.4,91
2019-11-30 21:57:00,27.7,45,328,18.7,84191,0.9,88
2019-12-08 13:10:00,21.2,60,165,14.7,81148,1.2,95
2019-12-13 11:56:00,23.1,66,131,15.2,88167,0.8,99
2019-11-30 17:27:00,29.7,11,95,4.9,89820,0.8,74
2019-12-03 10:07:00,23.1,35,188,12.7,111925,0.7,94
2019-12-09 11:49:00,29.1,48,324,3,85009,3.7,69
2019-12-04 19:35:00,29.5,4,252,14.6,91042,4.8,95
2019-11-29 13:11:00,29.9,3,44,13.4,95568,0.9,81
2019-12-04 19:38:00,27.3,22,144,9.9,90884,4.4,88
2019-12-11 05:39:00,22,0,106,10.5,85498,3,84
2019-12-13 11:16:00,20.1,45,226,15,87967,1.5,90
2019-12-13 12:50:00,21.5,64,318,12.2,88922,0.8,90
2019-12-05 08:27:00,22.1,43,358,11.7,86308,0.8,93
2019-11-30 01:06:00,29.9,53,163,13,97853,3,81
2019-12-07 05:16:00,28.9,65,329,7.6,83073,0.2,76
2019-12-13 00:54:00,19.9,53,218,1.6,88065,3.8,78
2019-11-30 06:18:00,28.9,37,260,4.1,94851,4.9,78
2019-12-04 16:29:00,29,43,289,6.3,95122,1,85
2019-12-02 13:58:00,28.6,63,47,1.2,103894,3.5,77
2019-12-02 02:34:00,20.5,62,56,11.6,97691,0,90
2019-12-08 03:08:00,22.3,44,222,3.2,81651,3.1,75
2019-12-01 15:13:00,20.8,49,55,11.7,99386,1.1,90
2019-12-03 03:21:00,18.1,34,306,1.8,119193,3.6,70
2019-12-06 00:19:00,25.2,8,225,6.1,81798,0.6,73
2019-12-12 02:06:00,24.7,26,53,13.9,81317,0.3,85
2019-12-05 16:51:00,28.4,26,193,15.3,84759,0.7,99
2019-11-29 09:31:00,28.3,66,198,4.4,92638,4.6,73
2019-11-30 07:31:00,28.9,61,263,5.7,96007,2.6,77
2019-11-29 23:28:00,25.7,18,263,16.5,93381,1,87
2019-12-13 08:44:00,29.3,10,356,17.9,92244,1.1,83
2019-12-13 05:29:00,27.6,15,233,9.9,90922,3,70
2019-12-06 21:12:00,18.3,34,17,16.9,88172,0.8,94
2019-12-07 21:27:00,28.7,60,127,9.2,80685,2.2,74
2019-12-12 20:18:00,24.4,14,54,13.6,90679,3.7,84
2019-12-12 14:59:00,29.6,40,258,8.8,90375,1.2,93
2019-12-07 08:30:00,28.4,19,161,17.5,84664,1,89
2019-12-05 20:33:00,27.5,30,315,10.7,81190,3.7,81
2019-12-03 01:20:00,27.3,57,91,18.2,119728,1.4,86
2019-12-03 07:39:00,28.5,54,43,0.8,111894,4.5,65
2019-12-05 08:20:00,21.5,46,190,14.4,87752,1,82
2019-12-08 05:17:00,22.5,11,190,1.2,81972,4.6,74
2019-12-05 22:40:00,18.7,2,317,7,82530,4.4,82
2019-12-02 09:14:00,28.6,48,289,9.2,103076,1.2,79
2019-12-09 00:05:00,24,34,157,11.4,82593,1.6,81
2019-12-10 16:43:00,28,12,272,17.4,94663,1,99
2019-12-02 05:02:00,23.4,35,294,3.3,102097,4.3,68
2019-12-10 06:50:00,20.9,51,357,15.3,91407,0.7,94
2019-12-13 01:29:00,20.1,10,97,9.5,86748,1.7,84
2019-12-02 04:52:00,25.9,1,72,9.3,103374,2.2,87
2019-12-04 06:58:00,28.1,23,243,4.2,99286,4.5,71
2019-12-01 19:12:00,23.7,49,110,18.6,96056,2,91
2019-12-06 04:41:00,26.5,16,322,11.6,84054,4,85
2019-12-09 19:27:00,25.6,64,283,10.8,87403,2.7,80
2019-12-12 08:00:00,22.6,25,268,14.2,90785,0.9,95
2019-12-06 18:47:00,28.4,19,302,7.6,87947,4.3,72
2019-12-13 09:16:00,24.8,48,294,12.9,88923,1.1,94
2019-12-10 01:31:00,27.5,66,211,6.3,86623,0.1,76
2019-12-13 15:04:00,29.9,14,7,16,93557,1.5,88
2019-12-03 00:34:00,20,46,243,10.9,118279,4.3,97
2019-12-11 23:04:00,21.9,57,60,18,82568,0.4,90
2019-12-11 02:45:00,28.9,52,241,5.1,89186,3,79
2019-12-12 05:29:00,27.4,59,284,17.6,89693,2.1,84
2019-12-01 14:23:00,29,54,56,8.3,98866,0.9,71
2019-12-13 05:32:00,29.9,15,171,6.9,90507,1.2,75
2019-12-04 07:23:00,28.3,23,118,5.4,98747,2.1,72
2019-12-06 15:43:00,20.8,22,347,15.1,80975,0.8,80
2019-12-11 18:03:00,29.5,59,93,4.4,86288,3.6,68
2019-12-02 05:49:00,22.9,33,173,17.4,100295,4.4,89
2019-12-04 08:41:00,28.2,61,156,1.1,97948,3.6,79
2019-12-06 09:06:00,21.4,55,246,11,81852,1.5,94
2019-12-05 04:20:00,24.8,64,195,11.3,95982,0.5,86
2019-12-04 12:12:00,28.4,52,260,0.1,97773,3.3,76
2019-12-08 19:47:00,24.1,43,185,19.7,85815,3.9,96
2019-12-04 04:13:00,25.4,66,39,5.2,102283,0.2,74
2019-11-29 09:41:00,29.5,69,74,0.4,93369,3.3,75
2019-12-08 07:00:00,21,60,270,16,81057,1.5,91
2019-12-08 18:29:00,24.7,38,140,14.7,85494,1.4,86
2019-11-29 09:12:00,29.6,67,52,0,90776,2.5,73
2019-12-11 16:30:00,28.8,3,57,14.7,83800,0.9,82
2019-12-06 12:34:00,28.9,62,347,4.5,83317,2,62
2019-12-12 03:09:00,19.2,53,314,10.4,83172,2.8,81
2019-12-01 11:09:00,22.1,52,0,12.1,92792,0.8,87
2019-11-29 15:12:00,23.7,48,290,10.2,96325,1.4,94
2019-12-04 05:51:00,28.3,12,310,15.9,102165,3.8,88
2019-12-05 00:45:00,20.8,22,1,6.9,96443,3.8,82
2019-12-08 21:41:00,20.4,63,5,14.3,82583,2.7,84
2019-12-12 18:22:00,28.1,53,172,8.2,91161,1.2,82
2019-12-12 13:03:00,28.8,37,23,3.1,92408,4.3,69
2019-12-05 13:06:00,28.7,47,253,6.8,85768,1.4,73
2019-12-05 12:18:00,20.9,21,244,16.5,85729,1,98
2019-12-06 19:43:00,23.6,45,91,17.7,89681,3.8,96
2019-12-08 17:14:00,28.7,1,91,10.8,83769,0.9,83
2019-11-30 19:26:00,18.2,32,147,10.5,86706,2.9,87
2019-12-07 06:19:00,20.5,25,228,13.2,81711,0.9,83
2019-12-03 20:31:00,21.3,1,23,2,107404,3.6,63
2019-11-29 22:55:00,22.6,65,276,17.9,92642,1.8,82
2019-11-29 16:51:00,29.6,34,221,1.8,99031,3.8,62
2019-12-11 03:28:00,20.6,55,91,15.5,86601,3.4,84
2019-12-07 23:59:00,28.9,33,354,2.5,81888,0.9,73
2019-12-05 22:49:00,20.6,22,134,7.4,82445,4.1,97
2019-12-02 16:24:00,28.3,5,62,11.2,109611,1.3,90
2019-12-06 09:15:00,28.2,49,301,5.8,80999,0.8,70
2019-12-05 01:31:00,18.2,33,353,18.8,95860,0.4,84
2019-12-06 11:23:00,29.9,64,140,2.9,80826,2.4,73
2019-12-10 12:02:00,29.1,11,220,14.7,95995,1.2,91
2019-11-29 23:17:00,27.3,30,241,15.1,91880,2.5,94
2019-12-10 19:30:00,29.2,60,12,5.6,92639,1.5,72
2019-12-01 22:39:00,28.5,20,175,1.5,94190,3.6,77
2019-11-30 12:45:00,28.5,61,147,3.4,96047,4.7,69
2019-12-04 23:59:00,28.3,37,76,13.7,94401,2.2,83
2019-12-07 23:46:00,24.8,11,317,4.4,81999,1.4,78
2019-12-04 18:29:00,29.9,16,271,5.5,90152,1,70
2019-12-01 02:01:00,26.6,4,161,1.6,89002,3.5,75
2019-12-07 20:30:00,19.6,14,205,6.7,80524,4.4,95
2019-12-09 12:30:00,29.2,37,333,6.7,83328,0.9,79
2019-12-11 13:36:00,29.8,5,98,18.4,80582,1,89
2019-12-05 16:45:00,28.5,12,200,19.5,85887,1,80
2019-12-02 04:37:00,29.4,7,166,8.5,101819,1.2,95
2019-12-02 05:09:00,25.5,37,192,7.5,101818,2.6,71
2019-12-12 23:47:00,23.6,22,289,2.3,88286,0.8,71
2019-12-05 17:16:00,29.7,15,257,9.4,84032,1.5,78
2019-12-09 17:21:00,20.4,64,93,10.8,87190,1.1,99
2019-12-10 03:36:00,21.2,60,155,17.2,85341,3.1,98
2019-12-10 05:58:00,25.9,54,46,17,90729,2.8,96
2019-12-11 12:17:00,28.9,23,82,0.6,82427,3.8,72
2019-12-03 07:17:00,29.9,35,31,7.5,112656,3.7,90
2019-12-04 02:44:00,21,18,249,5.4,108074,3.1,75
2019-12-09 08:33:00,28.2,48,133,4,85340,1.6,79
2019-12-03 06:37:00,29.1,15,200,12.4,110361,1.1,91
2019-11-29 16:50:00,29.7,42,150,2.1,98920,4.5,67
2019-12-07 08:25:00,28.9,4,357,15,84917,0.8,92
2019-12-02 12:53:00,28.8,47,304,4,103214,2.1,64
2019-12-11 15:54:00,29.8,51,207,7.2,81414,3.7,83
2019-11-30 05:54:00,28.2,5,248,15,93128,1.2,88
2019-12-05 19:54:00,20.6,9,183,1,82687,2.4,75
2019-12-04 11:43:00,29.1,56,30,2.1,97344,2.5,71
2019-11-30 14:41:00,29.7,66,26,7,95690,2.8,83
2019-12-13 10:08:00,29.4,64,35,6,89869,4.3,72
2019-11-30 08:11:00,26.8,55,228,17.7,95829,0.9,82
2019-12-06 00:31:00,18.2,2,215,9.9,81473,1.8,78
2019-12-07 01:31:00,20.5,40,279,0.7,82779,3.4,61
2019-12-12 16:40:00,29.2,19,335,7.7,89572,4.2,82
2019-12-13 07:55:00,28.7,5,104,18.3,94274,0.8,83
2019-12-04 01:06:00,21.5,27,153,9.9,106068,1,96
2019-12-10 06:55:00,28,48,146,9.8,91821,1.4,81
2019-12-13 11:48:00,21.5,48,304,15.6,88089,1,92
2019-12-01 02:42:00,24.4,35,340,8.5,88087,0.3,74
2019-12-07 03:37:00,28,10,102,10,81304,3.1,81
2019-12-01 13:31:00,29.1,26,155,8.2,96812,1,70
2019-12-09 16:53:00,21,51,61,14.1,87504,1.2,82
2019-11-29 21:33:00,27.9,60,46,10.7,97138,0.9,82
2019-12-02 16:06:00,28.2,0,15,12.6,110220,0.8,90
2019-12-08 12:22:00,22.7,37,8,12.8,81275,0.9,91
2019-12-11 04:57:00,21.8,6,8,16,83721,1.2,83
2019-12-10 03:59:00,21.3,35,184,13.7,84330,0.5,87
2019-12-13 02:25:00,27.7,31,85,11.7,84530,1.9,86
2019-12-12 23:23:00,21.5,10,218,1.6,87512,3,78
2019-12-09 16:33:00,22,45,7,14,85680,1.5,90
2019-12-11 16:57:00,20.3,45,120,11.1,83134,1.2,94
2019-12-08 02:35:00,28,41,130,0.8,83111,1.3,62
2019-12-10 17:26:00,29.7,7,336,16.2,95371,0.7,84
2019-12-02 15:15:00,28,56,340,9.2,107244,0.9,86
2019-12-11 16:03:00,29.9,32,126,0.7,81937,2.8,72
2019-12-07 11:04:00,28.6,4,194,16.2,84733,0.7,95
2019-11-29 13:53:00,29.3,21,242,11.4,95761,1.3,91
2019-11-29 22:31:00,26.5,32,191,12.3,95979,1.9,81
2019-12-12 17:09:00,29.3,16,248,6,90209,3.3,85
2019-12-01 19:10:00,25.2,32,166,18,96153,2.4,91
2019-12-02 10:10:00,28.4,26,216,6,101879,4.6,83
2019-12-03 05:30:00,25.2,44,147,12.4,113232,4.1,91
2019-12-10 09:15:00,20.6,57,250,10.7,90747,1.3,91
2019-12-01 18:42:00,28.2,12,255,12.3,94260,0.7,89
2019-12-02 19:01:00,21,23,321,17.5,110301,3.2,87
2019-12-06 07:38:00,29.5,13,209,13.8,84848,1.4,87
2019-12-04 16:01:00,30,46,116,3.4,94452,1.5,72
2019-12-12 01:21:00,25.3,21,50,6.1,80458,2,72
2019-12-08 06:57:00,20.5,58,155,10.1,80910,1.1,86
2019-12-12 06:23:00,28,18,28,14.1,90218,1,99
2019-12-04 22:02:00,20.4,57,57,4.8,93334,2.1,78
2019-12-01 13:10:00,29.3,11,320,5.9,95468,3.7,70
2019-12-08 09:49:00,29.1,52,197,0,82905,2.6,77
2019-12-05 21:53:00,27,38,208,2.2,82645,1.4,67
2019-12-10 15:44:00,28.6,55,289,5.6,94953,1.3,75
2019-12-02 04:59:00,24.9,23,290,7.3,102684,2.8,77
2019-12-08 08:23:00,28.7,1,5,7.3,81181,3.5,73
2019-12-06 19:52:00,20.9,53,204,8.6,88850,1.8,74
2019-12-05 20:59:00,18.4,16,6,4.7,84022,1.3,73
2019-12-05 14:35:00,29.9,65,119,1.8,84135,2.7,60
2019-12-04 08:43:00,28.2,63,167,0.4,98106,2.8,78
2019-12-06 18:24:00,28.4,19,247,3.5,88492,4.7,73
2019-12-12 23:40:00,20.9,29,351,2.2,88800,0.6,70
2019-12-09 11:38:00,29.3,29,110,8.1,86061,1.2,77
2019-12-07 15:03:00,29.4,48,74,5.7,85738,3.1,73
2019-12-07 09:59:00,29.8,16,64,9.2,85575,1.1,97
