Date Time,Temperature,WindSpeed,WindDirection,Rain,Pressure,Luminosity,Humidity
04/12/2019 19:41,26.8,22,290,5.64,91261,6.12,85
04/12/2019 19:42,25.5,26,37,5.63,91241,6.12,84
04/12/2019 19:43,26.4,34,258,5.63,91518,6.11,85
04/12/2019 19:44,27.3,40,36,5.63,91792,6.12,90
04/12/2019 19:45,28.8,36,313,5.64,91701,6.13,80
04/12/2019 19:46,28.2,46,180,5.66,91915,6.15,85
04/12/2019 19:47,26.7,36,191,5.66,92402,6.15,87
04/12/2019 19:48,27.8,33,298,5.64,92796,6.14,80
04/12/2019 19:49,26.3,32,199,5.64,92675,6.12,84
04/12/2019 19:50,27.8,30,248,5.66,92450,6.12,91
04/12/2019 19:51,27.9,31,276,5.67,92292,6.1,93
04/12/2019 19:52,26.5,22,344,5.67,92114,6.09,98
04/12/2019 19:53,27.7,29,341,5.7,92136,6.12,95
04/12/2019 19:54,28.4,32,294,5.73,92510,6.12,93
04/12/2019 19:55,26.8,29,209,5.7,92938,6.09,90
04/12/2019 19:56,25.5,33,273,5.7,92451,6.08,96
04/12/2019 19:57,26.1,29,206,5.69,92893,6.08,98
04/12/2019 19:58,26.5,35,176,5.66,93115,6.02,82
04/12/2019 19:59,27.3,30,41,5.65,93253,6,91
04/12/2019 20:00,26.1,30,190,5.67,93087,5.99,90
04/12/2019 20:01,27.3,20,262,5.63,92651,5.94,97
04/12/2019 20:02,26.9,29,321,5.59,92506,5.88,94
04/12/2019 20:03,25.4,20,98,5.52,92064,5.81,83
04/12/2019 20:04,23.9,17,5,5.52,91969,5.77,85
04/12/2019 20:05,23.4,18,140,5.51,92227,5.75,84
04/12/2019 20:06,22.9,19,42,5.52,92712,5.74,82
04/12/2019 20:07,22.8,24,211,5.5,93086,5.72,90
04/12/2019 20:08,20.9,21,149,5.45,93014,5.67,91
04/12/2019 20:09,19.6,11,221,5.46,93349,5.66,83
04/12/2019 20:10,21.5,11,131,5.46,93634,5.66,91
04/12/2019 20:11,22.2,2,289,5.46,93615,5.66,86
04/12/2019 20:12,22.7,6,82,5.44,93243,5.63,96
04/12/2019 20:13,24.5,2,279,5.43,92780,5.62,94
04/12/2019 20:14,25.6,7,336,5.45,92749,5.63,81
04/12/2019 20:15,23.7,1,180,5.48,93107,5.66,83
04/12/2019 20:16,23.3,2,199,5.54,93261,5.71,90
04/12/2019 20:17,23,4,100,5.5,92803,5.67,88
04/12/2019 20:18,22.5,3,146,5.46,92780,5.64,93
04/12/2019 20:19,20.7,2,80,5.43,92582,5.6,81
04/12/2019 20:20,20.8,0,149,5.41,92232,5.57,83
04/12/2019 20:21,22.6,0,294,5.38,91741,5.54,82
04/12/2019 20:22,21.8,7,83,5.4,92157,5.55,87
04/12/2019 20:23,21.1,7,159,5.42,92107,5.57,82
04/12/2019 20:24,19.4,11,143,5.29,92013,5.46,80
04/12/2019 20:25,19.4,20,156,5.24,92507,5.4,88
04/12/2019 20:26,19,16,280,5.24,92330,5.38,80
04/12/2019 20:27,19,23,231,5.21,92817,5.36,86
04/12/2019 20:28,19.8,22,124,5.2,93057,5.35,84
04/12/2019 20:29,21.7,24,354,5.17,92611,5.32,80
04/12/2019 20:30,21.5,17,50,5.13,92216,5.28,81
04/12/2019 20:31,23,9,220,5.12,92410,5.26,88
04/12/2019 20:32,24.1,6,338,5.08,92363,5.23,82
04/12/2019 20:33,23.1,6,291,5.05,91912,5.18,84
04/12/2019 20:34,23.9,3,116,5.03,91747,5.16,90
04/12/2019 20:35,24.3,11,357,5,92167,5.12,93
04/12/2019 20:36,26.3,3,346,4.97,92497,5.1,99
04/12/2019 20:37,28.1,9,228,4.92,92121,5.04,83
04/12/2019 20:38,30,0,48,4.88,91951,4.99,83
04/12/2019 20:39,28.7,6,278,4.84,91681,4.95,81
04/12/2019 20:40,27.4,4,184,4.81,92019,4.92,87
04/12/2019 20:41,27.9,11,311,4.79,91972,4.89,89
04/12/2019 20:42,29.4,11,274,4.79,91648,4.88,93
04/12/2019 20:43,27.9,7,162,4.78,92024,4.87,84
04/12/2019 20:44,29.4,6,308,4.77,91722,4.86,87
04/12/2019 20:45,27.9,4,230,4.79,91455,4.88,81
04/12/2019 20:46,27.6,6,81,4.83,91055,4.91,82
04/12/2019 20:47,27.9,11,2,4.89,91375,4.97,90
04/12/2019 20:48,28.7,9,188,4.96,91514,5.03,82
04/12/2019 20:49,27.1,16,18,5.02,92002,5.09,75
04/12/2019 20:50,25.9,12,25,5.03,91698,5.11,76
04/12/2019 20:51,24.7,10,331,5.05,91574,5.13,71
04/12/2019 20:52,24.9,1,34,5.04,91692,5.12,78
04/12/2019 20:53,23.3,2,22,5.03,91237,5.11,69
04/12/2019 20:54,22.6,2,46,5,91471,5.08,73
04/12/2019 20:55,21.2,1,290,5,91050,5.07,73
04/12/2019 20:56,19.5,9,180,5,91389,5.08,83
04/12/2019 20:57,18.2,4,250,5.06,91464,5.14,89
04/12/2019 20:58,18.1,14,324,5.1,91780,5.21,70
04/12/2019 20:59,18.3,11,63,5.12,91411,5.22,80
04/12/2019 21:00,19,8,328,5.13,91239,5.23,87
04/12/2019 21:01,18.9,15,22,5.25,91578,5.36,92
04/12/2019 21:02,18.5,23,28,5.47,91865,5.61,81
04/12/2019 21:03,18.9,28,89,5.48,92125,5.66,80
04/12/2019 21:04,19,25,44,5.39,92429,5.53,83
04/12/2019 21:05,19.6,21,290,5.51,92155,5.64,85
04/12/2019 21:06,20.7,26,256,5.72,91956,5.88,82
04/12/2019 21:07,21.3,23,190,5.97,91505,6.15,80
04/12/2019 21:08,22.4,20,15,6.24,91457,6.47,80
04/12/2019 21:09,21,15,174,6.21,91329,6.57,86
04/12/2019 21:10,21.8,20,23,6.17,91328,6.85,82
04/12/2019 21:11,22.6,19,71,6,90985,7.22,85
04/12/2019 21:12,23.2,13,45,5.78,90597,7.31,82
04/12/2019 21:13,23.3,8,122,5.6,90114,7.31,89
04/12/2019 21:14,21.4,6,226,5.58,89848,7.41,85
04/12/2019 21:15,22.8,0,62,5.64,89868,7.54,93
04/12/2019 21:16,23.4,2,272,5.65,89599,7.67,91
04/12/2019 21:17,21.8,1,281,5.67,89523,7.76,80
04/12/2019 21:18,20.5,0,219,5.56,89716,7.78,86
04/12/2019 21:19,19.2,4,314,5.58,89714,7.82,89
04/12/2019 21:20,18,2,93,5.57,89939,7.87,89
04/12/2019 21:21,18.7,8,282,5.53,90399,7.84,82
04/12/2019 21:22,20.4,15,82,5.59,90160,7.89,92
04/12/2019 21:23,19.7,9,200,5.56,90585,7.92,80
04/12/2019 21:24,20.5,7,292,5.55,90291,7.94,80
04/12/2019 21:25,22.1,7,86,5.64,89841,8,88
04/12/2019 21:26,22.2,8,143,5.81,90139,8.34,82
04/12/2019 21:27,20.8,9,62,5.79,90040,8.47,81
04/12/2019 21:28,21.9,7,232,5.77,90302,8.51,83
04/12/2019 21:29,20.9,7,23,5.72,90754,8.45,90
04/12/2019 21:30,21.4,17,251,5.78,91141,8.51,93
04/12/2019 21:31,20.2,21,140,5.81,91256,8.58,88
04/12/2019 21:32,22.2,19,330,5.82,91457,8.76,88
04/12/2019 21:33,21.4,21,240,5.68,91771,8.87,90
04/12/2019 21:34,20.4,28,149,5.64,92222,8.78,88
04/12/2019 21:35,21.7,27,213,5.75,92450,8.92,88
04/12/2019 21:36,22.1,33,94,5.79,92310,9,98
04/12/2019 21:37,22.9,34,41,5.72,91990,9.01,91
04/12/2019 21:38,23.3,40,35,5.72,91902,8.98,94
04/12/2019 21:39,23.2,42,67,5.65,92206,8.84,95
04/12/2019 21:40,21.4,37,153,5.69,91950,8.72,94
04/12/2019 21:41,23.1,46,354,5.74,91985,8.74,91
04/12/2019 21:42,22,42,122,5.73,91830,8.79,85
04/12/2019 21:43,20.6,50,243,5.63,91768,8.75,83
04/12/2019 21:44,21.2,44,140,5.69,91633,8.74,80
04/12/2019 21:45,21.3,49,239,5.78,91781,8.68,81
04/12/2019 21:46,23,56,254,5.83,91593,8.63,90
04/12/2019 21:47,21.2,48,160,5.78,91182,8.62,73
04/12/2019 21:48,22.8,41,122,5.75,91466,8.63,74
04/12/2019 21:49,21.5,43,143,5.85,91285,8.63,71
04/12/2019 21:50,20.6,51,130,5.87,91049,8.58,76
04/12/2019 21:51,21.5,55,92,5.9,90826,8.5,78
04/12/2019 21:52,20,62,73,5.95,91190,8.46,79
04/12/2019 21:53,18.5,54,17,5.96,91419,8.38,75
04/12/2019 21:54,19.4,64,226,5.9,91508,8.3,82
04/12/2019 21:55,20.1,65,303,5.84,91582,8.21,71
04/12/2019 21:56,20.6,57,307,5.85,91926,8.15,78
04/12/2019 21:57,18.9,54,41,5.84,92342,8.11,79
04/12/2019 21:58,19.8,58,261,5.84,92319,8.07,77
04/12/2019 21:59,20.4,63,6,5.8,92208,8.01,72
04/12/2019 22:00,19.4,56,335,5.79,92495,7.96,67
04/12/2019 22:01,20.1,51,32,5.77,92880,7.92,71
04/12/2019 22:02,20.4,57,57,5.75,93334,7.87,78
04/12/2019 22:03,20.7,55,23,5.74,93640,7.82,70
04/12/2019 22:04,19,50,4,5.72,94095,7.8,62
04/12/2019 22:05,19.3,46,263,5.71,94253,7.77,67
04/12/2019 22:06,18.3,54,208,5.72,94702,7.73,63
04/12/2019 22:07,19.1,59,22,5.71,94391,7.73,53
04/12/2019 22:08,20.2,62,63,5.68,93982,7.71,72
04/12/2019 22:09,18.3,69,134,5.65,94447,7.73,72
04/12/2019 22:10,19.9,61,220,5.65,94800,7.68,79
04/12/2019 22:11,19.8,66,53,5.64,95290,7.63,77
04/12/2019 22:12,20.7,68,71,5.62,94803,7.65,73
04/12/2019 22:13,19.5,64,279,5.6,94831,7.71,73
04/12/2019 22:14,18.4,63,5,5.6,94355,7.73,75
04/12/2019 22:15,19.2,66,194,5.59,93952,7.7,74
04/12/2019 22:16,20.3,65,132,5.54,93711,7.71,70
04/12/2019 22:17,20,59,175,5.51,93941,7.71,75
04/12/2019 22:18,19,57,201,5.48,94113,7.67,69
04/12/2019 22:19,18.2,57,153,5.46,93805,7.62,76
04/12/2019 22:20,18.2,54,202,5.44,93733,7.57,84
04/12/2019 22:21,19.1,58,30,5.43,93352,7.59,82
04/12/2019 22:22,20,49,122,5.39,93389,7.64,73
04/12/2019 22:23,20.1,47,194,5.37,93845,7.74,64
04/12/2019 22:24,19.8,43,157,5.37,93462,7.73,72
04/12/2019 22:25,20.4,44,356,5.35,93472,7.76,70
04/12/2019 22:26,20.4,46,265,5.33,93640,7.79,72
04/12/2019 22:27,21,47,184,5.34,93646,7.78,74
04/12/2019 22:28,19.5,49,207,5.35,93316,7.77,81
04/12/2019 22:29,19.2,49,325,5.41,93341,7.74,71
04/12/2019 22:30,20.8,49,343,5.47,93359,7.68,73
04/12/2019 22:31,21.9,42,276,5.48,93111,7.68,63
04/12/2019 22:32,21.9,44,64,5.5,92821,7.77,62
04/12/2019 22:33,21.6,38,77,5.53,92469,7.85,61
04/12/2019 22:34,23.3,46,11,5.53,92407,7.87,65
04/12/2019 22:35,21.6,49,308,5.57,92296,7.89,71
04/12/2019 22:36,20.6,43,115,5.58,91899,7.89,70
04/12/2019 22:37,19.2,39,344,5.58,91829,7.85,66
04/12/2019 22:38,19.5,36,140,5.59,91774,7.85,70
04/12/2019 22:39,19.6,38,272,5.62,91702,7.86,73
04/12/2019 22:40,20.3,33,317,5.67,91452,7.91,68
04/12/2019 22:41,21.4,29,71,5.68,91565,7.91,63
04/12/2019 22:42,22.1,32,109,5.71,92059,7.89,76
04/12/2019 22:43,20.3,26,299,5.7,92196,7.86,66
04/12/2019 22:44,19.8,16,83,5.74,91911,7.85,70
04/12/2019 22:45,19.8,23,312,5.77,92342,7.81,78
04/12/2019 22:46,18.6,22,144,5.8,92046,7.82,79
04/12/2019 22:47,18.3,18,206,5.79,92490,7.83,73
04/12/2019 22:48,19.9,18,73,5.79,92336,7.81,77
04/12/2019 22:49,20.2,24,99,5.85,92808,7.73,77
04/12/2019 22:50,21.3,23,356,5.87,93038,7.71,77
04/12/2019 22:51,20.7,19,148,5.89,93243,7.73,73
04/12/2019 22:52,21.7,27,127,5.92,93367,7.76,78
04/12/2019 22:53,23.3,25,232,5.98,93729,7.76,79
04/12/2019 22:54,22.7,26,53,6,93441,7.73,79
04/12/2019 22:55,21.3,22,111,6.07,93806,7.67,72
04/12/2019 22:56,20.6,17,134,6.14,93365,7.54,76
04/12/2019 22:57,20.3,20,64,6.16,93456,7.53,74
04/12/2019 22:58,19.2,26,256,6.12,93811,7.52,70
04/12/2019 22:59,18.6,23,299,6.14,93667,7.47,69
04/12/2019 23:00,19.2,16,136,6.13,93637,7.4,61
04/12/2019 23:01,18.6,17,56,6.15,93801,7.31,63
04/12/2019 23:02,19.3,25,296,6.19,93674,7.25,58
04/12/2019 23:03,19.1,19,301,6.18,93281,7.26,79
04/12/2019 23:04,20.2,22,69,6.21,93268,7.21,70
04/12/2019 23:05,18.6,29,250,6.25,93487,7.09,73
04/12/2019 23:06,19.2,36,120,6.29,93101,7.02,77
04/12/2019 23:07,20.5,45,308,6.3,93431,6.99,84
04/12/2019 23:08,19.9,55,353,6.33,93013,6.97,71
04/12/2019 23:09,18.8,51,280,6.36,92562,7.02,74
04/12/2019 23:10,18.5,55,125,6.38,92865,7.04,74
04/12/2019 23:11,20.4,53,198,6.43,93027,7.04,73
04/12/2019 23:12,21.1,46,151,6.45,93426,7.07,74
04/12/2019 23:13,20.3,48,55,6.44,93813,7.11,74
04/12/2019 23:14,18.9,52,84,6.43,94131,7.11,70
04/12/2019 23:15,20.3,43,191,6.42,93653,7.08,78
04/12/2019 23:16,18.7,50,94,6.45,93164,7.1,83
04/12/2019 23:17,20.1,51,231,6.47,92692,7.13,86
04/12/2019 23:18,18.3,51,332,6.42,92705,7.09,94
04/12/2019 23:19,18.5,60,48,6.39,92594,7,87
04/12/2019 23:20,18.3,57,176,6.43,92753,6.97,87
04/12/2019 23:21,19.4,55,129,6.46,92992,6.98,80
04/12/2019 23:22,20.2,50,245,6.49,93017,7.02,83
04/12/2019 23:23,19.5,56,180,6.57,92876,7.1,86
04/12/2019 23:24,18,57,95,6.53,93217,7.16,89
04/12/2019 23:25,19.4,62,66,6.51,92747,7.2,87
04/12/2019 23:26,19.3,65,205,6.5,92726,7.24,93
04/12/2019 23:27,19.4,57,205,6.48,92454,7.28,87
04/12/2019 23:28,20.9,58,251,6.45,92391,7.32,85
04/12/2019 23:29,21.6,66,266,6.53,92104,7.39,86
04/12/2019 23:30,22,56,215,6.62,92531,7.46,84
04/12/2019 23:31,22.9,48,121,6.61,92389,7.46,83
04/12/2019 23:32,24.8,43,335,6.59,92750,7.43,88
04/12/2019 23:33,26.8,53,326,6.68,92437,7.47,92
04/12/2019 23:34,27.7,62,347,6.7,92711,7.55,99
04/12/2019 23:35,29.5,59,322,6.67,93126,7.58,88
04/12/2019 23:36,27.7,58,96,6.7,93568,7.63,88
04/12/2019 23:37,25.9,53,276,6.78,93301,7.67,90
04/12/2019 23:38,24.2,61,49,6.88,93526,7.74,83
04/12/2019 23:39,26,68,150,6.93,93108,7.82,86
04/12/2019 23:40,24.9,61,340,6.98,93600,7.92,82
04/12/2019 23:41,24.2,60,199,7,93121,8.03,81
04/12/2019 23:42,26.2,53,70,7.12,93349,8.21,91
04/12/2019 23:43,25.1,45,159,7.19,93378,8.34,96
04/12/2019 23:44,23.5,40,332,7.24,93571,8.38,90
04/12/2019 23:45,23.9,41,0,7.35,93364,8.46,82
04/12/2019 23:46,24.1,43,290,7.55,93450,8.9,84
04/12/2019 23:47,25.7,48,100,7.41,93891,9.12,84
04/12/2019 23:48,27.4,45,94,7.21,93972,9.04,89
04/12/2019 23:49,28.6,50,46,7.07,93570,8.99,94
04/12/2019 23:50,28.3,56,83,7.11,93317,9.04,84
04/12/2019 23:51,28.2,60,211,7.08,93301,9.1,91
04/12/2019 23:52,28.7,56,326,7.03,93362,9.06,83
04/12/2019 23:53,28.5,53,86,6.99,93468,9.09,91
04/12/2019 23:54,29.7,63,33,7.03,93433,9.23,82
04/12/2019 23:55,28.6,59,199,6.96,93504,9.29,84
04/12/2019 23:56,28,54,140,6.83,93942,9.24,88
04/12/2019 23:57,27.1,46,155,6.66,93838,9.16,84
04/12/2019 23:58,27.9,36,92,6.72,94115,9.13,87
04/12/2019 23:59,28.3,37,76,6.72,94401,9.06,83
05/12/2019 00:00,29.1,44,204,6.71,93974,8.99,82
05/12/2019 00:01,28.6,34,246,6.72,94181,9.02,80
05/12/2019 00:02,29.1,41,287,6.79,94547,9.06,89
05/12/2019 00:03,29.5,47,305,6.81,94794,9.15,90
05/12/2019 00:04,28.2,47,236,6.76,95022,9.12,83
05/12/2019 00:05,26.9,38,19,6.82,94952,9.15,79
05/12/2019 00:06,27.9,29,52,6.83,95016,9.34,87
05/12/2019 00:07,26.1,33,145,6.79,95168,9.19,92
05/12/2019 00:08,27.5,37,337,6.75,95412,9.08,93
05/12/2019 00:09,28.6,27,26,6.72,95581,9.1,81
05/12/2019 00:10,28,21,207,6.68,95916,9.17,81
05/12/2019 00:11,26.5,13,72,6.64,95963,9.2,87
05/12/2019 00:12,27.6,17,356,6.62,96067,9.16,93
05/12/2019 00:13,25.8,8,8,6.62,95976,9.08,96
05/12/2019 00:14,26.1,7,258,6.63,95630,9.05,87
05/12/2019 00:15,28,2,52,6.6,95966,8.95,79
05/12/2019 00:16,28.3,11,335,6.57,96377,8.87,78
05/12/2019 00:17,29.4,10,59,6.54,96207,8.8,68
05/12/2019 00:18,30,10,125,6.51,96472,8.73,59
05/12/2019 00:19,29.7,16,354,6.49,96199,8.7,74
05/12/2019 00:20,28.2,10,9,6.47,96389,8.67,71
05/12/2019 00:21,27.6,1,183,6.45,96837,8.66,77
05/12/2019 00:22,27,6,206,6.46,96651,8.67,73
05/12/2019 00:23,26.7,1,340,6.43,96391,8.65,75
05/12/2019 00:24,27.1,10,35,6.43,96719,8.66,70
05/12/2019 00:25,28,7,42,6.42,96410,8.67,80
05/12/2019 00:26,27,11,219,6.41,96211,8.67,70
05/12/2019 00:27,25.1,4,130,6.4,96243,8.63,68
05/12/2019 00:28,24.2,12,191,6.42,96526,8.63,72
05/12/2019 00:29,22.6,4,112,6.42,96148,8.64,69
05/12/2019 00:30,22.6,14,231,6.42,96469,8.69,67
05/12/2019 00:31,24.5,17,261,6.42,96625,8.71,77
05/12/2019 00:32,24.3,25,18,6.41,96143,8.71,76
05/12/2019 00:33,22.7,17,195,6.4,96515,8.67,71
05/12/2019 00:34,22.2,15,280,6.4,96926,8.63,64
05/12/2019 00:35,20.5,21,250,6.43,96830,8.63,72
05/12/2019 00:36,19.6,16,158,6.42,96742,8.6,72
05/12/2019 00:37,21.4,25,2,6.43,97114,8.58,72
05/12/2019 00:38,19.8,16,270,6.43,97386,8.55,82
05/12/2019 00:39,21.5,20,145,6.42,97629,8.55,86
05/12/2019 00:40,21.6,14,356,6.41,97248,8.58,96
05/12/2019 00:41,20.2,17,116,6.4,97045,8.59,70
05/12/2019 00:42,21,14,46,6.41,97486,8.6,79
05/12/2019 00:43,20.6,10,176,6.46,97276,8.56,73
05/12/2019 00:44,19.4,14,13,6.49,96878,8.51,77
05/12/2019 00:45,20.8,22,1,6.49,96443,8.47,82
05/12/2019 00:46,20,23,287,6.5,96326,8.41,91
05/12/2019 00:47,21.8,18,332,6.51,96369,8.37,76
05/12/2019 00:48,19.9,23,349,6.5,96599,8.39,81
05/12/2019 00:49,19,17,174,6.49,96104,8.41,78
05/12/2019 00:50,19.7,21,341,6.49,95799,8.43,82
05/12/2019 00:51,18.9,17,283,6.49,95829,8.43,71
05/12/2019 00:52,20.3,23,12,6.55,95818,8.39,71
05/12/2019 00:53,19.2,18,320,6.58,96025,8.35,64
05/12/2019 00:54,21.1,12,147,6.61,95969,8.31,56
05/12/2019 00:55,23,5,277,6.6,95634,8.27,54
05/12/2019 00:56,23.5,12,293,6.6,95136,8.27,79
05/12/2019 00:57,23.4,6,251,6.6,94854,8.27,74
05/12/2019 00:58,25.1,3,336,6.62,94719,8.27,68
05/12/2019 00:59,24.8,8,34,6.66,94762,8.24,78
05/12/2019 01:00,26.2,8,216,6.7,94389,8.2,87
05/12/2019 01:01,28,5,279,6.73,94005,8.2,92
05/12/2019 01:02,29.1,3,49,6.78,94357,8.15,96
05/12/2019 01:03,28.8,7,64,6.83,94310,8.09,70
05/12/2019 01:04,28.8,2,300,6.86,94771,8.04,72
05/12/2019 01:05,28,9,74,6.9,94879,8.01,75
05/12/2019 01:06,27.4,1,9,6.93,95235,7.98,75
05/12/2019 01:07,29.3,9,86,6.98,95487,7.97,71
05/12/2019 01:08,29,6,223,6.99,95131,7.97,76
05/12/2019 01:09,29.7,5,204,7.01,94681,7.97,81
05/12/2019 01:10,28.4,3,191,7.03,95118,8,87
05/12/2019 01:11,26.5,2,189,7.06,95358,7.97,90
05/12/2019 01:12,25.4,11,262,7.11,95676,7.97,98
05/12/2019 01:13,23.9,8,83,7.11,96053,7.97,97
05/12/2019 01:14,25.4,15,53,7.15,96383,7.97,86
05/12/2019 01:15,24,7,272,7.19,96373,7.96,94
05/12/2019 01:16,24.2,14,240,7.21,95959,7.91,98
05/12/2019 01:17,23.8,21,126,7.22,95561,7.87,88
05/12/2019 01:18,23.7,13,259,7.22,95541,7.86,82
05/12/2019 01:19,21.8,5,249,7.23,95050,7.89,83
05/12/2019 01:20,21.6,2,130,7.22,95312,7.87,86
05/12/2019 01:21,21.3,8,67,7.23,95395,7.85,88
05/12/2019 01:22,20.5,11,197,7.23,95402,7.85,89
05/12/2019 01:23,18.8,2,251,7.24,95237,7.84,98
05/12/2019 01:24,19.9,9,193,7.24,95322,7.84,96
05/12/2019 01:25,20.7,6,111,7.26,95683,7.85,99
05/12/2019 01:26,19.5,3,101,7.26,95817,7.85,98
05/12/2019 01:27,19.4,12,124,7.26,95401,7.85,95
05/12/2019 01:28,19.3,18,101,7.27,95878,7.87,84
05/12/2019 01:29,20.5,23,86,7.24,96215,7.85,82
05/12/2019 01:30,19.1,25,269,7.17,95766,7.78,82
05/12/2019 01:31,18.2,33,353,7.06,95860,7.73,84
05/12/2019 01:32,18.3,42,107,7.15,96090,7.71,93
05/12/2019 01:33,19,39,318,7.24,96218,7.74,91
05/12/2019 01:34,18.1,30,193,7.28,95881,7.74,91
05/12/2019 01:35,18.6,30,152,7.29,96035,7.77,99
05/12/2019 01:36,20.1,34,51,7.27,96416,7.78,90
05/12/2019 01:37,20.1,32,15,7.28,96713,7.78,95
05/12/2019 01:38,20.6,23,95,7.27,96805,7.75,99
05/12/2019 01:39,19.9,21,220,7.29,97209,7.76,98
05/12/2019 01:40,20.4,28,73,7.32,96946,7.78,92
05/12/2019 01:41,19.4,19,31,7.34,97165,7.78,98
05/12/2019 01:42,20.2,22,214,7.36,97357,7.81,80
05/12/2019 01:43,20.4,29,106,7.34,97105,7.83,88
05/12/2019 01:44,20.9,22,166,7.39,97443,7.88,93
05/12/2019 01:45,20.7,16,242,7.4,97035,7.92,92
05/12/2019 01:46,22.5,23,219,7.46,96725,8.02,98
05/12/2019 01:47,23.6,27,169,7.47,96385,8.04,86
05/12/2019 01:48,23.5,25,331,7.69,96704,8.33,73
05/12/2019 01:49,23.3,22,57,7.69,96825,8.5,72
05/12/2019 01:50,23.5,26,261,7.64,97230,8.41,69
05/12/2019 01:51,21.6,23,131,7.69,97211,8.59,66
05/12/2019 01:52,22.2,27,106,7.67,97541,8.64,73
05/12/2019 01:53,22,19,42,7.77,97638,9,67
05/12/2019 01:54,23.3,23,96,7.6,97938,8.82,68
05/12/2019 01:55,21.6,31,169,7.53,97671,8.69,63
05/12/2019 01:56,22.8,30,330,7.61,97525,8.99,73
05/12/2019 01:57,21.3,34,4,7.83,97564,9.34,78
05/12/2019 01:58,19.4,30,331,7.71,97921,9.23,69
05/12/2019 01:59,20.9,35,22,7.66,97601,9.05,62
05/12/2019 02:00,20.7,25,300,7.69,97943,8.87,79
05/12/2019 02:01,19.1,27,303,7.73,97639,8.65,77
05/12/2019 02:02,19.5,26,213,7.72,97691,8.55,69
05/12/2019 02:03,20.7,19,88,7.79,97395,8.58,71
05/12/2019 02:04,21.2,15,5,7.8,97630,8.56,79
05/12/2019 02:05,22.5,12,44,7.89,97232,8.58,78
05/12/2019 02:06,22,11,259,8.02,97589,8.73,74
05/12/2019 02:07,23.3,12,204,8.03,97299,8.77,78
05/12/2019 02:08,22.5,15,346,8.04,97754,8.82,74
05/12/2019 02:09,21.9,5,90,8.08,97692,8.84,78
05/12/2019 02:10,19.9,11,326,8.15,98096,8.92,73
05/12/2019 02:11,20.7,19,256,8.09,97658,8.86,71
05/12/2019 02:12,22.1,21,126,8.12,97674,8.87,77
05/12/2019 02:13,20.3,29,298,8.12,97441,8.92,71
05/12/2019 02:14,19.4,33,231,8.18,97529,9.03,76
05/12/2019 02:15,18.9,35,232,8.12,97135,9.06,80
05/12/2019 02:16,20.2,38,99,8.1,97024,9.13,81
05/12/2019 02:17,21.2,30,39,8.06,96777,9.17,80
05/12/2019 02:18,22.1,36,58,8.04,96740,9.21,88
05/12/2019 02:19,23.6,38,57,8.06,96339,9.27,82
05/12/2019 02:20,22.3,28,117,8.01,96568,9.34,88
05/12/2019 02:21,22,37,74,8,96750,9.38,86
05/12/2019 02:22,20.5,32,290,8.03,96659,9.46,93
05/12/2019 02:23,20.1,24,153,8.02,96994,9.54,87
05/12/2019 02:24,19.1,16,55,8,96498,9.54,95
05/12/2019 02:25,20.5,24,84,7.95,96102,9.5,88
05/12/2019 02:26,21.8,23,356,7.93,96159,9.42,89
05/12/2019 02:27,21.4,19,257,7.89,96108,9.34,96
05/12/2019 02:28,19.5,23,104,7.9,96103,9.31,78
05/12/2019 02:29,18.6,19,345,7.92,95656,9.24,75
05/12/2019 02:30,18.3,14,225,7.94,95164,9.16,76
05/12/2019 02:31,18.6,15,32,7.96,94970,9.2,80
05/12/2019 02:32,19,22,291,7.92,95450,9.24,79
05/12/2019 02:33,20.8,12,359,7.88,95202,9.24,70
05/12/2019 02:34,21.2,20,11,7.87,95543,9.25,78
05/12/2019 02:35,23.1,26,106,7.86,95550,9.25,79
05/12/2019 02:36,23.6,34,358,7.84,95341,9.25,74
05/12/2019 02:37,24.5,36,356,7.85,95117,9.27,76
05/12/2019 02:38,25.7,36,205,7.83,95481,9.32,84
05/12/2019 02:39,26.2,36,252,7.81,95403,9.33,77
05/12/2019 02:40,25.6,32,165,7.8,95612,9.34,74
05/12/2019 02:41,24.3,41,170,7.8,95137,9.34,84
05/12/2019 02:42,25.9,48,277,7.79,95153,9.34,92
05/12/2019 02:43,25,47,165,7.79,94818,9.34,93
05/12/2019 02:44,25.7,45,32,7.79,94325,9.32,89
05/12/2019 02:45,26.7,55,228,7.8,94206,9.34,88
05/12/2019 02:46,26.9,52,167,7.81,93873,9.34,79
05/12/2019 02:47,27.2,54,252,7.8,94189,9.34,84
05/12/2019 02:48,26.6,55,12,7.83,93797,9.34,76
05/12/2019 02:49,24.7,51,95,7.86,93537,9.31,75
05/12/2019 02:50,24.8,47,135,7.87,93996,9.27,84
05/12/2019 02:51,24.9,39,261,7.87,93602,9.22,89
05/12/2019 02:52,25.9,30,72,7.88,93255,9.18,98
05/12/2019 02:53,26.6,37,239,7.87,93295,9.14,94
05/12/2019 02:54,26.2,38,280,7.9,92963,9.16,90
05/12/2019 02:55,26.7,47,289,7.93,93034,9.12,91
05/12/2019 02:56,24.7,40,25,8,93404,9.05,93
05/12/2019 02:57,23.4,45,119,8.04,93097,8.98,96
05/12/2019 02:58,21.9,40,76,8.09,93416,8.94,95
05/12/2019 02:59,22,30,102,8.12,93526,8.9,88
